ID,Second_ID,First_name,Last_Name,Computer Networks,Signals and Systems,Databases,Calculus,Operating Systems
6433001260,6433001260,Reza Ehsan,Rastegari,13,7,13,14,15
0037495223,0037495223,Chief Mohammad,Mohebi,20,11,10,4,11
9516232667,9516232667,Chief Ehsan,Hami,16,9,10,19,5
8631590218,8631590218,Ali Kamal,Mohebi,0,19,5,13,9
3241097581,3241097581,Mohammad Ehsan,Sharbaaf,10,1,5,3,18
0623891317,0623891317,Chief Chief,Hami,0,12,15,3,15
8416448869,8416448869,Hashem Reza,Rastegari,16,0,9,9,11
3351819124,3351819124,Chief James,Balochi,17,1,1,0,9
6384127738,6384127738,Chief Ehsan,Jalali,2,3,0,7,18
4347181301,4347181301,Ali Reza,Mohebi,8,5,10,16,7
3397506999,3397506999,Chief Ehsan,Mohebi,19,14,6,20,4
9696413028,9696413028,Kamal Mohammad,Hami,19,4,5,5,20
9626030072,9626030072,Mohammad Chief,Rastegari,12,7,13,7,0
7892160793,7892160793,Chief James,Hami,17,10,13,7,0
5212971699,5212971699,Ali Reza,Jalali,20,12,15,10,4
3293886754,3293886754,Hashem Chief,Rastegari,8,17,19,17,9
8588455605,8588455605,James Mohammad,Hami,6,5,20,0,8
2636068547,2636068547,James Reza,Rastegari,3,8,4,5,4
3909302943,3909302943,Reza Ali,Rastegari,10,18,2,12,15
6523944024,6523944024,Hashem Chief,Hami,1,15,18,17,10
8191732423,8191732423,Kamal Ali,Rastegari,8,20,14,4,5
7390183283,7390183283,Till James,Mahi,7,15,0,18,3
2159696357,2159696357,Reza Kamal,Balochi,20,4,6,17,17
7078541066,7078541066,Ali Kamal,Jalali,15,20,1,20,14
6165475116,6165475116,Ehsan Master,Rastegari,20,9,15,7,19
6034650735,6034650735,Jack Ehsan,Mahi,4,13,17,8,11
0654600123,0654600123,Chief Till,Jafari,14,2,11,14,1
5242076875,5242076875,Jack Till,Hami,1,4,6,20,19
7716161555,7716161555,Ali Master,Balochi,10,18,20,18,9
5663139305,5663139305,Hashem Jack,Sharbaaf,14,8,2,7,5
0372421294,0372421294,Kamal Mohammad,Hami,15,14,15,16,17
6188536532,6188536532,Master Mohammad,Hami,6,4,11,19,5
1814273319,1814273319,Till Master,Jalali,8,2,8,2,1
1694691569,1694691569,Master Till,Jalali,20,0,7,12,17
9715497385,9715497385,Chief Till,Mohebi,18,17,13,20,3
3458495819,3458495819,Hashem Hashem,Jalali,0,10,13,17,16
1663183971,1663183971,Reza Hashem,Sharbaaf,20,5,9,18,18
8460383040,8460383040,Hashem Kamal,Rastegari,20,5,11,9,18
9566149914,9566149914,Kamal Jack,Rastegari,6,11,10,8,6
3302757918,3302757918,Jack Till,Mahi,18,20,20,3,20
9682614952,9682614952,Jack Till,Rastegari,5,0,13,10,10
9148257649,9148257649,Ali Chief,Jafari,20,17,10,15,11
3916634504,3916634504,Ehsan Mohammad,Mohebi,0,13,7,6,12
9168431507,9168431507,Reza Hashem,Mohebi,3,6,7,7,11
4673575484,4673575484,Till Ehsan,Mohebi,13,8,7,15,0
6889660574,6889660574,Jack James,Mahi,0,11,2,19,17
1665286514,1665286514,Reza Mohammad,Balochi,4,14,10,18,12
2702293731,2702293731,Ali Jack,Rastegari,11,11,8,8,2
0044306861,0044306861,Mohammad Ehsan,Rastegari,8,2,11,19,5
9861070976,9861070976,Ehsan Chief,Sharbaaf,8,5,12,3,3
1694219254,1694219254,Chief James,Hami,4,5,16,16,8
3467452898,3467452898,Hashem Master,Balochi,9,15,6,16,8
0466443164,0466443164,Mohammad Kamal,Hami,4,14,3,4,4
4015556879,4015556879,Till Mohammad,Sharbaaf,12,15,0,12,0
2313200619,2313200619,Ali Hashem,Sharbaaf,12,2,0,20,16
9589684201,9589684201,James Ehsan,Mahi,17,14,3,4,0
3404751501,3404751501,Ehsan Ali,Mohebi,12,11,9,17,12
2676757712,2676757712,Chief Ehsan,Mohebi,11,5,19,2,15
4308226033,4308226033,Kamal James,Balochi,19,16,16,9,7
5132580876,5132580876,Mohammad Till,Balochi,5,10,4,19,1
3668239604,3668239604,Till Ehsan,Mahi,0,15,19,7,2
7563144004,7563144004,Jack Kamal,Sharbaaf,3,2,13,20,5
3396024313,3396024313,Jack Hashem,Balochi,1,14,16,11,6
2964779485,2964779485,Master Till,Sharbaaf,4,13,1,9,17
8179397153,8179397153,Ali Ali,Sharbaaf,14,10,7,8,1
6756221431,6756221431,Kamal Ehsan,Balochi,19,6,16,11,9
2843860559,2843860559,Chief Mohammad,Balochi,4,1,15,19,18
0481757439,0481757439,Master Master,Jafari,18,10,0,14,16
0120673689,0120673689,Ehsan Ali,Balochi,7,16,7,16,2
3146073720,3146073720,Jack Reza,Balochi,17,5,20,16,17
7690309502,7690309502,James James,Jafari,20,4,15,0,0
7689161962,7689161962,Ali Mohammad,Rastegari,4,2,3,1,2
8897903631,8897903631,Ali Till,Jafari,8,0,8,8,17
4496992219,4496992219,Till Till,Jafari,5,12,3,16,10
8509191294,8509191294,Mohammad Master,Rastegari,10,9,6,3,4
4702314547,4702314547,Hashem Hashem,Hami,8,15,13,15,1
2687694133,2687694133,Kamal Reza,Jalali,17,17,3,16,15
5256975110,5256975110,James Kamal,Rastegari,11,15,9,8,19
1948986904,1948986904,Hashem Kamal,Hami,18,7,9,2,3
5659886648,5659886648,Kamal Mohammad,Jalali,1,13,16,10,13
0416108203,0416108203,Hashem Chief,Jalali,17,5,10,3,19
2836757090,2836757090,Mohammad Master,Balochi,3,7,6,1,12
9985720704,9985720704,Mohammad Kamal,Balochi,14,20,6,12,3
0424799298,0424799298,Ali Jack,Hami,5,11,4,17,7
1494398834,1494398834,James Kamal,Balochi,16,6,7,15,7
5274160706,5274160706,Hashem Chief,Jalali,9,18,2,20,12
2035662241,2035662241,Master Mohammad,Balochi,6,2,19,16,13
1343472471,1343472471,Mohammad Till,Rastegari,19,20,1,7,6
0248369369,0248369369,Ehsan Reza,Sharbaaf,19,19,18,15,18
8614883246,8614883246,Jack Reza,Mohebi,12,6,17,7,2
7454827396,7454827396,Reza Kamal,Jafari,1,2,16,5,8
2526741199,2526741199,Reza James,Rastegari,0,20,6,4,3
7006861915,7006861915,Master Till,Mahi,0,18,2,11,12
4214732283,4214732283,James Master,Jafari,20,4,13,16,10
2590940021,2590940021,Chief Chief,Sharbaaf,20,20,20,17,8
2580619638,2580619638,James Ehsan,Rastegari,12,19,2,9,6
6446424883,6446424883,Mohammad Hashem,Mohebi,10,5,19,18,4
9577826368,9577826368,Reza Ali,Jafari,17,20,3,16,8
1035053387,1035053387,Master Reza,Mahi,20,7,18,6,10
0739794880,0739794880,Chief Till,Hami,13,10,18,1,2
8714830381,8714830381,Mohammad Ali,Rastegari,11,10,20,11,5
2468844356,2468844356,Master Jack,Rastegari,12,19,1,6,4
2661281832,2661281832,Mohammad Jack,Hami,5,8,10,3,19
8073936708,8073936708,Jack Ali,Balochi,11,11,0,7,10
2731962323,2731962323,Mohammad Master,Rastegari,11,12,18,0,13
3550749879,3550749879,Jack Ehsan,Mohebi,1,18,0,9,4
2450261760,2450261760,Jack Ali,Jalali,2,6,0,13,17
9999825509,9999825509,Ali Hashem,Rastegari,17,3,14,12,20
1355784405,1355784405,Jack Till,Hami,8,17,7,12,1
1398567270,1398567270,Chief Jack,Mohebi,9,9,20,20,10
7680589380,7680589380,Mohammad Ehsan,Sharbaaf,7,2,8,13,8
7455941615,7455941615,Mohammad Hashem,Balochi,8,19,5,13,15
2702097983,2702097983,Ali Ali,Balochi,9,16,17,14,7
9577148286,9577148286,Ehsan Kamal,Mahi,15,11,15,11,1
2599842350,2599842350,Chief Ehsan,Hami,4,3,18,9,1
2578280101,2578280101,Ehsan Kamal,Hami,1,11,16,5,8
7410160389,7410160389,Chief James,Sharbaaf,4,10,20,0,20
0588455803,0588455803,Ehsan Hashem,Balochi,1,6,9,13,11
6835558219,6835558219,Ali Mohammad,Sharbaaf,7,9,4,20,5
6561814733,6561814733,Jack Jack,Balochi,20,20,19,3,18
1990962858,1990962858,Ehsan James,Jafari,19,12,5,5,14
8719122997,8719122997,Ali Kamal,Mohebi,6,17,6,19,7
8661089004,8661089004,Chief Jack,Rastegari,4,0,14,7,1
0144021350,0144021350,Chief Kamal,Sharbaaf,3,3,4,0,18
8119924804,8119924804,Kamal Reza,Rastegari,7,11,14,17,7
0908202994,0908202994,James Master,Sharbaaf,4,8,19,15,14
7404965058,7404965058,Till Kamal,Rastegari,7,5,11,13,3
7308433563,7308433563,James Kamal,Mohebi,11,19,2,19,19
3747629621,3747629621,Jack James,Hami,12,1,7,20,14
9519826438,9519826438,Ehsan Mohammad,Mohebi,10,7,0,10,4
0059924045,0059924045,Master Chief,Jafari,3,16,0,7,12
6771870000,6771870000,James Jack,Rastegari,9,12,14,16,11
2024314010,2024314010,Mohammad Ali,Jalali,17,2,7,3,4
8485264731,8485264731,Ali Mohammad,Sharbaaf,14,14,15,17,20
1827612516,1827612516,Jack Ehsan,Jalali,9,20,12,10,18
8760305394,8760305394,Hashem Mohammad,Rastegari,3,5,9,18,4
1200474968,1200474968,James Reza,Hami,1,0,8,14,5
9291941722,9291941722,Ali Ali,Hami,3,9,19,16,6
0824691670,0824691670,Reza Jack,Hami,13,2,13,4,8
5650503210,5650503210,James Chief,Sharbaaf,4,1,1,16,4
1344982892,1344982892,Till Reza,Hami,6,18,2,2,18
7981311293,7981311293,Mohammad Till,Mahi,3,13,13,17,2
2099559172,2099559172,Chief Ali,Mohebi,11,17,19,3,12
1462472754,1462472754,Jack Hashem,Balochi,15,14,4,5,10
3845628677,3845628677,Master Reza,Balochi,12,15,1,0,11
8377701615,8377701615,Ehsan Ehsan,Sharbaaf,1,11,11,1,15
8618073585,8618073585,Mohammad Reza,Rastegari,15,1,6,1,4
1963586325,1963586325,James Kamal,Balochi,6,5,11,13,1
3041063037,3041063037,Kamal James,Sharbaaf,7,7,7,13,13
6802602081,6802602081,Till Jack,Jalali,13,6,17,20,16
5921930775,5921930775,Hashem Hashem,Mahi,7,16,7,20,9
0215536286,0215536286,Till Mohammad,Rastegari,2,3,1,2,20
9402027485,9402027485,Reza Hashem,Jalali,0,10,19,11,12
2636409661,2636409661,Master Hashem,Hami,2,12,13,18,14
9599081280,9599081280,Chief Reza,Mahi,3,1,11,0,7
2457735549,2457735549,Ali Hashem,Balochi,14,2,19,12,5
9782763306,9782763306,Reza James,Jalali,5,19,11,10,18
6977459456,6977459456,Mohammad Till,Sharbaaf,8,6,16,13,5
1019222477,1019222477,Reza Jack,Mohebi,12,20,16,18,0
2187480150,2187480150,Master James,Jalali,12,16,6,20,6
8057653296,8057653296,Hashem Reza,Hami,7,10,4,6,1
5682656941,5682656941,Jack Reza,Sharbaaf,3,16,3,8,9
5168101184,5168101184,James Jack,Mohebi,15,6,17,15,0
3664964697,3664964697,Jack Ali,Balochi,0,17,3,14,6
1237323425,1237323425,Reza Reza,Balochi,9,6,13,20,19
0025804773,0025804773,Chief Kamal,Jalali,9,7,3,2,17
3897686356,3897686356,Hashem Kamal,Mahi,4,0,18,5,13
0469585242,0469585242,Hashem Mohammad,Balochi,19,13,11,5,8
2056221190,2056221190,Hashem Chief,Mahi,14,11,20,19,10
9889589125,9889589125,Kamal James,Mahi,4,3,9,7,12
5421139389,5421139389,Hashem Ehsan,Jalali,16,6,10,12,1
6830159831,6830159831,Chief Till,Jafari,19,8,13,11,19
0057406453,0057406453,Ehsan Master,Hami,1,10,4,0,6
3083546313,3083546313,Mohammad Master,Rastegari,11,14,13,9,16
3728410446,3728410446,Reza Kamal,Hami,7,9,2,0,17
6019683664,6019683664,Reza Reza,Mohebi,9,13,6,17,5
2366924275,2366924275,Jack Mohammad,Mahi,5,15,13,17,16
7028627456,7028627456,Ehsan Kamal,Mahi,13,12,4,1,14
4258276970,4258276970,Reza Ali,Sharbaaf,2,10,11,11,1
9308819978,9308819978,Reza Ehsan,Rastegari,10,7,0,11,6
4495255280,4495255280,Jack Reza,Hami,9,20,1,9,14
5089640121,5089640121,Reza Reza,Mahi,18,20,11,8,5
8303665781,8303665781,Hashem Jack,Mohebi,8,17,7,14,12
4274174805,4274174805,Jack Kamal,Mohebi,11,16,16,4,7
4693691002,4693691002,Till Chief,Mohebi,6,16,11,9,18
6781560209,6781560209,Jack Chief,Jafari,2,6,5,20,6
6393551343,6393551343,Kamal Ali,Mohebi,3,1,2,15,12
6339180093,6339180093,Mohammad Master,Sharbaaf,20,18,12,7,12
1737984202,1737984202,James Chief,Mohebi,8,18,1,13,10
1898103758,1898103758,Jack Master,Jafari,4,9,8,7,4
5978331862,5978331862,Ehsan Hashem,Rastegari,4,6,16,12,15
8413066510,8413066510,James Kamal,Balochi,2,7,7,3,7
2516248162,2516248162,Ali Reza,Hami,15,20,17,0,8
3418366257,3418366257,Till Till,Sharbaaf,3,8,3,14,15
0684328978,0684328978,Chief Mohammad,Rastegari,13,16,15,19,4
4164952269,4164952269,Chief Till,Mahi,1,3,15,3,4
5459264153,5459264153,James Reza,Rastegari,5,10,15,2,6
8800008110,8800008110,Master Jack,Jafari,10,9,13,18,13
0603242903,0603242903,Ali Jack,Jafari,7,8,16,0,18
7901718846,7901718846,James Hashem,Jafari,3,5,6,0,2
4384040098,4384040098,Kamal Master,Jalali,4,19,7,12,12
6651585878,6651585878,Ehsan Jack,Jafari,1,19,15,0,19
9596853081,9596853081,Ali Kamal,Jafari,16,6,14,15,15
3855242381,3855242381,Mohammad Hashem,Balochi,4,15,19,20,11
8995799147,8995799147,Reza Reza,Mohebi,10,7,5,13,4
6924168531,6924168531,Mohammad James,Balochi,17,20,3,10,3
5665902960,5665902960,Jack Reza,Hami,18,0,20,20,20
3021159855,3021159855,Ali Till,Rastegari,6,17,20,3,7
1620324726,1620324726,Ehsan Hashem,Hami,1,13,1,8,1
8594218818,8594218818,Master Till,Hami,9,6,3,18,16
0370927650,0370927650,Mohammad Jack,Hami,19,5,7,7,14
8929703373,8929703373,James Hashem,Jafari,11,1,9,11,14
7187878273,7187878273,Reza Reza,Balochi,8,11,16,18,1
3741198279,3741198279,Master James,Sharbaaf,4,9,16,3,20
1405710738,1405710738,Jack Jack,Jafari,6,12,18,13,7
7932713601,7932713601,Ali Hashem,Mahi,1,13,19,13,18
5753623796,5753623796,James Kamal,Hami,7,16,8,15,11
0754671651,0754671651,Till Till,Hami,16,2,11,9,15
0803311555,0803311555,Hashem Ehsan,Mahi,17,0,19,5,2
2222996369,2222996369,Kamal Hashem,Sharbaaf,2,16,5,0,2
8267130950,8267130950,Hashem Chief,Sharbaaf,16,17,14,18,6
3359127277,3359127277,Ali James,Mohebi,9,9,20,5,20
5304767486,5304767486,Kamal Hashem,Hami,17,17,11,4,0
0289184312,0289184312,Mohammad Ehsan,Rastegari,5,19,14,8,10
9137575169,9137575169,Mohammad Kamal,Hami,8,16,12,1,2
7748234081,7748234081,James Kamal,Mohebi,18,17,20,7,13
4895285025,4895285025,Master Hashem,Rastegari,16,11,10,12,19
8412163050,8412163050,Ali James,Mahi,17,12,17,18,19
9334086196,9334086196,Jack Jack,Mahi,10,7,1,13,1
9000074721,9000074721,James Ehsan,Hami,7,7,6,16,12
9380938414,9380938414,Jack Ehsan,Jalali,15,11,5,15,3
8164301630,8164301630,Chief Ali,Hami,16,3,10,2,5
1583311755,1583311755,Kamal Mohammad,Jalali,6,4,14,12,9
0966211326,0966211326,Ali Till,Mahi,5,18,16,20,12
5727206052,5727206052,Master Chief,Jalali,3,15,20,4,2
7621173286,7621173286,Ehsan Reza,Balochi,15,1,1,19,12
0369564820,0369564820,James Till,Sharbaaf,9,8,2,5,11
0932777804,0932777804,James Ehsan,Balochi,10,8,4,11,7
0316554514,0316554514,Till Chief,Jalali,15,15,5,1,10
7128541180,7128541180,Hashem Chief,Mahi,7,18,4,15,6
3940402510,3940402510,Chief Master,Jafari,0,15,8,1,1
4415376440,4415376440,Chief Mohammad,Mahi,4,0,0,4,7
9316943505,9316943505,Master Jack,Rastegari,0,14,4,3,3
1906329340,1906329340,Chief Ali,Sharbaaf,3,6,17,2,17
5364822934,5364822934,Mohammad Master,Sharbaaf,11,11,7,19,8
9001379185,9001379185,Reza Mohammad,Rastegari,7,18,17,5,10
1597113743,1597113743,Reza James,Rastegari,12,15,2,9,7
4208978921,4208978921,Chief Reza,Balochi,19,19,4,6,6
2824801737,2824801737,Reza Ehsan,Mohebi,2,18,4,4,2
6895234899,6895234899,Ehsan Reza,Hami,20,17,20,12,20
8223373792,8223373792,Reza James,Jafari,4,13,2,0,15
5283013664,5283013664,Mohammad Ali,Hami,10,18,1,2,8
4547110180,4547110180,Master Till,Rastegari,8,11,19,5,11
4248865150,4248865150,Ehsan Hashem,Jafari,6,3,14,2,19
7949930249,7949930249,James Ali,Rastegari,11,13,6,13,0
6328107290,6328107290,Reza Master,Hami,15,16,15,20,19
7477689595,7477689595,Till Reza,Jalali,9,18,19,16,18
9656637277,9656637277,Ali James,Jalali,3,15,18,6,3
3982218670,3982218670,James Mohammad,Rastegari,2,16,6,13,19
9095844637,9095844637,Jack Chief,Mahi,13,5,5,4,18
3243869868,3243869868,Master Hashem,Hami,0,15,12,15,4
5172126929,5172126929,Hashem Jack,Hami,12,20,10,12,8
6792941838,6792941838,Reza James,Balochi,15,17,12,1,17
4415809640,4415809640,Hashem Ali,Mohebi,1,18,12,14,17
4270999400,4270999400,Kamal Jack,Jalali,14,18,1,11,15
8660688826,8660688826,Mohammad Till,Mahi,9,8,12,18,4
5741238778,5741238778,Hashem Master,Hami,13,13,10,15,7
1820672007,1820672007,James Till,Balochi,20,19,5,3,16
6315918424,6315918424,Till Hashem,Balochi,6,19,4,19,11
3797074322,3797074322,Reza Chief,Mahi,10,4,9,7,20
9510973305,9510973305,Jack Jack,Balochi,2,8,10,4,4
1972236040,1972236040,Kamal Ehsan,Sharbaaf,7,4,8,2,6
3336872838,3336872838,Master Jack,Hami,3,9,3,2,6
2187783350,2187783350,Hashem Reza,Jafari,19,18,10,20,20
9626939789,9626939789,Reza Chief,Sharbaaf,1,16,17,4,20
6191535485,6191535485,Till Reza,Balochi,18,3,18,6,6
9800040183,9800040183,Ali Ehsan,Mohebi,19,11,3,5,18
9308685422,9308685422,Reza Till,Hami,8,16,6,18,6
6292374462,6292374462,Till Kamal,Jalali,13,20,13,4,11
6841075516,6841075516,Reza Jack,Jafari,18,9,13,14,3
1051295525,1051295525,Kamal Hashem,Mohebi,6,1,0,11,19
7056869523,7056869523,Ehsan Hashem,Mahi,5,2,6,4,7
8518028831,8518028831,Reza James,Rastegari,18,11,8,15,5
2177425944,2177425944,Jack Hashem,Jalali,7,1,17,2,4
5040608716,5040608716,Jack Till,Hami,7,6,4,18,8
1719829416,1719829416,Master Chief,Sharbaaf,19,16,6,16,5
2297524847,2297524847,Till Reza,Jafari,3,3,15,3,16
6621627335,6621627335,Reza Chief,Hami,16,16,0,10,5
1101084737,1101084737,Hashem Jack,Sharbaaf,2,19,8,2,0
1802423165,1802423165,Ehsan Ehsan,Hami,12,5,12,10,20
2941889751,2941889751,Jack Master,Rastegari,15,3,5,11,11
1001373907,1001373907,Ehsan Master,Mohebi,15,16,5,15,13
3024654784,3024654784,Ehsan Chief,Mohebi,17,12,1,8,1
8993211627,8993211627,Jack Ehsan,Mahi,14,20,1,2,5
7790749405,7790749405,Mohammad Master,Jalali,17,8,0,15,14
1180216416,1180216416,Jack Master,Sharbaaf,16,3,10,17,6
1818589382,1818589382,Hashem Reza,Sharbaaf,3,7,4,17,14
2196914585,2196914585,Hashem Ali,Balochi,2,13,15,13,12
1928936467,1928936467,Reza Jack,Mahi,13,0,3,4,10
0073733586,0073733586,Kamal Ehsan,Jafari,13,0,8,1,18
8651961608,8651961608,Ehsan Ali,Jafari,5,20,1,7,12
4042179335,4042179335,Jack Mohammad,Jalali,13,13,10,1,2
7530833484,7530833484,Reza Jack,Jafari,16,17,4,0,13
7382443067,7382443067,Till Ali,Mohebi,2,18,2,8,4
1884493849,1884493849,Chief Jack,Mohebi,13,14,8,9,5
3767085731,3767085731,James Reza,Mahi,18,19,11,5,12
7867697449,7867697449,Ehsan Jack,Hami,16,9,4,11,11
9773526786,9773526786,Jack Reza,Balochi,12,0,2,2,2
6036250301,6036250301,Mohammad Master,Sharbaaf,9,1,17,12,4
7207105405,7207105405,Till James,Sharbaaf,11,4,1,14,11
9178706061,9178706061,Mohammad Ehsan,Jafari,16,7,11,10,9
1542069032,1542069032,Kamal Master,Jalali,3,17,3,9,1
1895267770,1895267770,James Mohammad,Rastegari,0,1,11,15,11
0004042802,0004042802,Till Ehsan,Rastegari,12,16,5,13,17
1010551257,1010551257,James Jack,Mohebi,2,6,6,2,15
5098905283,5098905283,Master Mohammad,Sharbaaf,4,3,1,17,0
7366529680,7366529680,James Jack,Balochi,5,7,8,18,8
5884936799,5884936799,Mohammad Ehsan,Balochi,11,18,11,1,7
5468936675,5468936675,Ali Chief,Hami,11,20,3,10,2
9765412034,9765412034,Jack Till,Mahi,12,3,17,14,11
7322752459,7322752459,Ehsan Reza,Mohebi,6,11,19,8,19
3938519929,3938519929,Chief James,Mohebi,19,19,12,16,2
0242979971,0242979971,Master Hashem,Mahi,4,5,9,4,0
7357432184,7357432184,Master Mohammad,Sharbaaf,0,18,2,15,19
6787694340,6787694340,James Master,Mohebi,16,0,6,10,5
8241224812,8241224812,Ehsan Jack,Jalali,5,18,14,1,6
6493392324,6493392324,Jack Reza,Mahi,1,3,1,12,17
8050505104,8050505104,Ehsan Hashem,Balochi,10,19,0,2,1
4302490185,4302490185,Master Jack,Mahi,14,10,13,12,6
0433409637,0433409637,Reza James,Jafari,7,20,5,12,8
9804721918,9804721918,Ali Mohammad,Mahi,0,3,8,2,14
5684429850,5684429850,Master Mohammad,Hami,17,17,6,18,3
6239409746,6239409746,Till Jack,Jafari,17,5,1,17,10
1607824236,1607824236,Kamal Jack,Hami,20,13,19,5,11
1364635872,1364635872,Till Kamal,Hami,11,3,3,11,12
3108833436,3108833436,Mohammad Reza,Rastegari,9,11,4,15,6
8471804191,8471804191,Reza Mohammad,Balochi,0,4,15,19,19
6678371536,6678371536,Till Mohammad,Jalali,13,11,6,19,17
6039914106,6039914106,Mohammad Chief,Mahi,16,13,1,6,0
0315966030,0315966030,Kamal Ali,Jalali,11,6,10,20,14
5606936983,5606936983,James Till,Mahi,3,8,3,2,9
7203956574,7203956574,Jack Reza,Jalali,7,11,1,12,10
4110990165,4110990165,Till Kamal,Balochi,18,3,3,5,7
8684185891,8684185891,Ehsan Ali,Rastegari,16,13,11,1,13
0105508190,0105508190,Hashem Kamal,Mahi,19,5,14,15,9
5012256458,5012256458,Master Till,Mahi,6,15,12,13,3
1536409218,1536409218,Kamal Chief,Mahi,19,8,15,15,1
2762091346,2762091346,Reza Reza,Jafari,9,1,5,19,13
4910254606,4910254606,Hashem Chief,Balochi,13,1,0,6,12
0318501661,0318501661,Master Hashem,Mahi,6,8,10,14,12
1102987528,1102987528,Till Jack,Sharbaaf,5,14,7,9,6
8396339026,8396339026,Till Till,Sharbaaf,13,20,18,13,14
0176550010,0176550010,Till Kamal,Rastegari,18,3,20,2,7
0658120257,0658120257,Ali James,Mohebi,7,12,20,17,16
1593786170,1593786170,Mohammad Master,Balochi,6,4,19,0,6
5744281413,5744281413,Till Reza,Jafari,19,18,18,12,17
5985622414,5985622414,Hashem James,Sharbaaf,10,11,15,5,18
4887507499,4887507499,James Jack,Rastegari,15,17,2,7,11
9770489296,9770489296,Jack Hashem,Rastegari,8,12,19,5,13
6816135682,6816135682,Chief Jack,Mahi,18,12,12,5,15
3989229192,3989229192,Hashem Hashem,Sharbaaf,19,12,3,13,15
3889138782,3889138782,Ali Ehsan,Jafari,8,11,17,19,11
7901538098,7901538098,Mohammad Kamal,Rastegari,1,9,0,11,16
7548331696,7548331696,Jack Ehsan,Rastegari,19,19,17,10,19
3335421418,3335421418,Ali James,Jafari,18,5,5,7,20
1946913183,1946913183,Chief Reza,Mohebi,20,8,8,9,7
0605549218,0605549218,Mohammad Till,Sharbaaf,5,14,10,13,18
8114377598,8114377598,Jack Chief,Mohebi,10,9,17,12,12
9423168803,9423168803,James Mohammad,Jafari,8,1,16,15,11
5341509790,5341509790,Till Master,Mohebi,14,20,10,20,20
6869387029,6869387029,James Reza,Mahi,14,11,8,18,12
4985576841,4985576841,Kamal Ehsan,Balochi,4,14,12,17,0
0053539649,0053539649,Chief Jack,Jafari,18,11,18,14,2
6072596523,6072596523,Jack Chief,Rastegari,7,15,13,19,8
3250665855,3250665855,Reza Chief,Jalali,2,17,12,16,7
4468548520,4468548520,Master Ehsan,Mohebi,12,20,19,4,13
6287311063,6287311063,James James,Jafari,14,20,9,19,15
0651087789,0651087789,Ehsan Master,Balochi,10,20,17,15,12
8795009418,8795009418,Master Master,Rastegari,13,19,6,0,12
9374918830,9374918830,Reza Ali,Rastegari,7,0,5,16,15
3514850136,3514850136,Ali Till,Hami,4,15,5,6,6
1856020784,1856020784,Hashem Hashem,Sharbaaf,18,8,15,19,2
4055914937,4055914937,Master Master,Jalali,7,4,19,0,14
2692950043,2692950043,James Ali,Mahi,12,9,11,11,3
8577186090,8577186090,Mohammad Chief,Jalali,7,2,8,16,7
0115570695,0115570695,Mohammad Master,Jafari,15,18,13,8,19
2368834340,2368834340,Ali Ali,Rastegari,5,1,2,19,11
8026021450,8026021450,Ehsan Hashem,Jalali,19,18,19,16,18
7890103980,7890103980,Hashem Till,Jafari,13,13,17,11,14
8860913970,8860913970,James Kamal,Mohebi,1,16,2,17,9
8996693411,8996693411,Master Hashem,Balochi,7,7,8,19,19
0981548891,0981548891,Mohammad Ehsan,Rastegari,2,3,13,3,19
5057838458,5057838458,Jack Hashem,Jafari,3,2,0,8,3
8357477837,8357477837,Chief James,Rastegari,11,13,16,19,8
3772364654,3772364654,Reza James,Mohebi,14,4,14,10,8
4201381433,4201381433,James Ehsan,Sharbaaf,11,9,11,15,17
7522145647,7522145647,Ali Ali,Mohebi,5,8,6,19,8
